active_channel_fraction,activity_decay_log2_ratio,activity_trend_normalized_slope,amplitude_iqr,amplitude_median,avalanche_bin_s,avalanche_branching_ratio,avalanche_count,avalanche_criticality_distance,avalanche_duration_mean_s,avalanche_rate_per_min,avalanche_size_cv,avalanche_size_max,avalanche_size_mean,avalanche_size_median,connectivity_bin_s,connectivity_channels_used,dominant_channel_fraction,duration_s,event_quality_score,excluded_out_of_range_spikes,feature_schema_version,firing_rate_cv,firing_rate_max_hz,firing_rate_mean_hz,firing_rate_median_hz,firing_rate_std_hz,firing_stability_cv,granger_log_variance_ratio_max,granger_log_variance_ratio_mean,input_total_spikes,isi_cv_mean,isi_median_s,mutual_information_max_bits,mutual_information_mean_bits,n_channels,network_burst_mean_duration_s,network_burst_participation,network_burst_rate_per_min,network_clustering,network_density,population_entropy,recording_id,refractory_violation_fraction,sttc_max,sttc_mean,sttc_median,total_spikes,transfer_entropy_asymmetry_mean_bits,transfer_entropy_max_bits,transfer_entropy_mean_bits,fs_id,functional_phenotype_index,anomaly_percentile,anomaly_raw,pc1,pc2
1.0,0.07864044923956462,0.057434451110208486,100.034996,-44.07,0.07565140427231824,0.9953496691110714,2050.0,0.004650330888928633,0.2077276851945753,68.33333333333333,4.615269738855744,697.0,11.662439024390244,1.0,0.05,8.0,0.18947632591601138,1800.0,99.9888442659527,0.0,2.0,0.3003217533257936,2.5166666666666666,1.6602777777777777,1.5013888888888889,0.49861753323007446,0.11313848026135448,0.2710483873422116,0.04431195669440862,23908.0,6.16321987712953,0.007533500000022286,0.055574171047318335,0.012343184942640492,8.0,0.15301822323462416,0.22907175398633256,29.266666666666666,0.6723686422594657,0.32142857142857145,0.2380276602030945,fs379-org1,5.577867023650156e-05,0.8815205289696202,0.2385507113679944,0.01965773903291558,23908.0,0.0006346776036568419,0.012806093900375837,0.0027751510028838594,379.0,97.77777777777777,68.88888888888889,0.47634631900452,-0.9549568425446129,1.0366022813562887
1.0,-0.3305412251920703,-0.20095948827292126,93.989998,-41.73,0.09370494427083333,1.0028962611901,2492.0,0.0028962611901000024,0.1712784996603715,83.06666666666666,5.330640789908917,541.0,7.743178170144462,1.0,0.05,8.0,0.2059494195688226,1800.0,99.94874617339292,0.0,2.0,0.3688120304492707,2.207777777777778,1.3399999999999999,1.2491666666666665,0.4942081208020227,0.14803847259217753,0.20592357330829883,0.04787904577452694,19296.0,4.53002365301041,0.01093300000002273,0.04177518111986729,0.010679181043158664,8.0,0.12437956204379562,0.2563868613138686,22.833333333333332,0.6096699389226715,0.35714285714285715,0.2073050345910078,fs379-org2,0.000256269133035374,0.8372149703884677,0.2392666319056114,0.042853244114845854,19296.0,0.0005662971716783925,0.01469242087898891,0.0034214103460344846,379.0,84.44444444444444,31.11111111111111,0.4204166459029015,-0.9070260458735071,0.9606244439045405
0.625,0.8291194200136173,0.3292971682676577,101.4,-49.53,0.08103107896276955,1.0007359705611776,3679.0,0.0007359705611775791,0.16499152283503848,122.63333333333334,4.276437289310846,319.0,6.051372655612938,2.0,0.05,8.0,0.29995957418137714,1800.0,99.97737389355193,0.0,2.0,0.900872220436081,3.71,1.5460416666666668,1.5558333333333334,1.3927859891366994,0.18997616334474662,0.2828382667001042,0.013745954923368138,22263.0,3.238869224937299,0.09064050000004897,0.06843048919588282,0.006954086939111867,8.0,0.10596098265895956,0.2047507225433526,46.13333333333333,0.5925231935105599,0.2857142857142857,0.3018697959074838,fs379-org3,0.00011313053224034186,0.8749854159374635,0.1738807607284715,-0.008968654092229394,22263.0,0.0011141177966614004,0.02420821799596285,0.001467211753599364,379.0,40.0,44.44444444444444,0.4308603266733558,-0.6303032423215235,0.08525685371594141
0.875,0.11559469785947625,0.0659293895933495,25.154998,-44.46,0.06385424291339979,1.0015756964578344,6552.0,0.0015756964578343968,0.17043391331952615,218.4,2.64808731579775,656.0,4.303876678876679,3.0,0.05,8.0,0.280470938685769,1800.0,100.0,0.0,2.0,0.7776403616320571,4.393888888888889,1.958263888888889,1.7927777777777778,1.522825038726554,0.0412678978936192,0.19124829464994964,0.0067139403532286025,28199.0,1.4726979951412458,0.2380892499999936,0.0018206036096110004,0.00019075676053594237,8.0,0.15258620689655175,0.46336206896551724,1.9333333333333333,0.0,0.14285714285714285,0.3877455688495367,fs380-org0,0.0,0.2235429808554958,0.026489795729234274,0.0004377129618291327,28199.0,0.0002488488189907007,0.00541782593794991,0.0004407744676888691,380.0,26.666666666666668,73.33333333333333,0.4796845846865968,-0.41267528298415146,-0.7824487559039923
1.0,-3.1609918766723046,-2.315393923953889,69.225,-25.154999,0.088910078817734,1.0105263157894737,357.0,0.010526315789473717,0.1773220619558168,107.1,6.472525228173802,496.0,6.282913165266106,1.0,0.05,8.0,0.2224699063753901,200.0,85.0,0.0,2.0,0.5524395303096243,2.495,1.401875,1.6125,0.7744511665528047,0.9594592714189131,0.3436026751665095,0.030664185225247168,2243.0,3.9236700413469103,0.06351599999999813,0.053511451213955535,0.007424580310642618,8.0,0.10950413223140495,0.2706611570247934,36.3,0.23200827845451724,0.5357142857142857,0.2533902776862916,fs380-org1,0.0,0.8599101169802682,0.17568893106787914,0.10229000366759303,2243.0,0.0023284244547450428,0.025186299264403345,0.0023290543624478596,380.0,60.0,26.666666666666668,0.41940225748105253,-0.7975141262542274,0.7184507226411859
1.0,-0.30578513424332493,-0.06925099191058905,14.819999000000003,-45.434998,0.0555248179911155,0.9956721852029952,6652.0,0.004327814797004836,0.1374347757401859,221.73333333333332,4.318557311583336,669.0,4.876879134095009,2.0,0.05,8.0,0.2657439659689898,1800.0,100.0,0.0,2.0,0.6866963505439541,4.789444444444444,2.2528472222222224,2.2300000000000004,1.5470219658330844,0.10708300667219246,0.15557154491441835,0.013304605325975284,32441.0,1.928669086065674,0.13915700000002218,0.007138136791949138,0.0014447323867133846,8.0,0.09240721380031366,0.27430737062205957,127.53333333333333,0.34493272110512585,0.4642857142857143,0.4263613147547763,fs380-org2,0.0,0.41068768674756845,0.10544551741982587,0.05685750378718063,32441.0,0.000631410532900418,0.007384554211243021,0.0011461799409389617,380.0,44.44444444444444,46.666666666666664,0.44267841179986306,-0.665621272614864,-0.353805299759713
0.875,-0.04389686121376975,0.19274511472248257,107.64,-49.725,0.059633362368298984,1.0008445153420287,5616.0,0.0008445153420286733,0.12240979369333166,187.20000000000002,4.187955269556943,630.0,5.381410256410256,2.0,0.05,8.0,0.34028191383760176,1800.0,99.9805504230283,0.0,2.0,0.7511304420408015,5.713333333333333,2.09875,1.8352777777777778,1.5764350152331321,0.14841290351779213,0.20951601276264958,0.028537062085392164,30222.0,3.0422659812589172,0.030582750000036185,0.06240019999255165,0.009889266312451952,8.0,0.0839502837071062,0.2188935422858687,123.36666666666666,0.4773667529020555,0.35714285714285715,0.3853807165773268,fs396-org0,9.724788485850433e-05,0.681218939122521,0.1436627112005928,0.040781929643784076,30222.0,0.0022426908185416814,0.0230235409557605,0.00392255792401701,396.0,66.66666666666666,24.444444444444443,0.41903739825182473,-0.8039977381936666,-0.22958527392907813
1.0,0.3468304905609173,0.3603383200434353,84.239998,-42.899998,0.04123337372001924,1.000597887464293,6220.0,0.0005978874642929011,0.11431986009674143,207.33333333333334,4.856228958083114,871.0,7.0221864951768485,2.0,0.05,8.0,0.4710380511928201,1800.0,99.97767449495976,0.0,2.0,1.0969891655675608,11.43,3.0331944444444447,2.001388888888889,3.327381442615273,0.16566038915487655,0.13595273757261994,0.006822576785804775,43678.0,3.2600256665239504,0.03662499999999724,0.05024030146332348,0.002531521741255605,8.0,0.128364033718389,0.23723852638151732,106.76666666666667,0.0,0.07142857142857142,0.45882283050561495,fs396-org1,0.00011162752520124098,0.6784941303331947,0.056637545634130405,0.009392611852484137,43678.0,0.000585527519558698,0.019476404418771305,0.000912880929360286,396.0,55.55555555555556,80.0,0.48705467914439987,-0.7808346403812096,-1.3211855522149372
0.875,0.020598290844374482,0.05023981077943998,178.425,-46.605,0.030682294781526502,1.0008960071680573,10144.0,0.0008960071680572668,0.09560692584279093,338.1333333333333,3.2216497473665693,504.0,5.787361987381703,2.0,0.05,8.0,0.3254807774200692,1800.0,100.0,0.0,2.0,0.9926949923737269,10.615555555555556,4.076874999999999,3.4227777777777777,4.047093397033637,0.04882649805016212,0.05977495023008498,0.006244957327515289,58707.0,2.0600815539080815,0.04653299999995397,0.03493205262177343,0.005677352006814074,8.0,0.11310137457044674,0.4538230240549828,38.8,0.21089618333537663,0.25,0.6193286850118996,fs396-org2,0.0,0.5041878877855341,0.06135122443074318,0.013931520835480599,58707.0,0.0009098356995146279,0.014806314288332288,0.0022145371390232898,396.0,62.22222222222222,84.44444444444444,0.501935807306103,-0.8011505272575818,-1.4678029329219102
1.0,0.6235286131599432,0.18040476968965014,100.81499500000001,-34.905,0.04211280318203089,1.0009240314170682,7514.0,0.0009240314170682051,0.09514892994694416,250.46666666666664,3.9942513464143277,492.0,5.698429598083577,2.0,0.05,8.0,0.35784016068008784,1800.0,99.95376652914369,0.0,2.0,0.7432761734107712,8.512222222222222,2.973472222222222,2.541388888888889,2.2101110550765557,0.14235126510700893,0.3828352497407442,0.028427655709711636,42818.0,5.062936552163613,0.01674950000000308,0.06128661663194448,0.008448492966399827,8.0,0.08948255114320097,0.23396510228640194,138.5,0.6018883155793394,0.32142857142857145,0.4121604839332396,fs406-org0,0.00023116735428150296,0.7134688697931955,0.16265125661018778,0.038556074328692166,42818.0,0.0028022511980451623,0.024155302620858177,0.003408837270428548,406.0,86.66666666666667,75.55555555555556,0.4825849831455582,-0.9211801354017191,-0.2893933051825047
1.0,0.04976001163053701,-0.0008108274125183308,104.519998,-46.605,0.02872999885077286,0.9971480244852532,6857.0,0.0028519755147468073,0.06358141061112414,411.42,8.100494101514984,1153.0,5.0875018229546445,2.0,0.05,8.0,0.28258563852658736,1000.0,99.97985212098882,0.0,2.0,0.735032398866625,9.858,4.360625000000001,2.823,3.205200654307777,0.17300389631966523,0.14207130785873331,0.018508875512314442,34885.0,2.9073082478560526,0.03300824999996621,0.06460861505512053,0.0057578586157278925,8.0,0.2047979797979798,0.4750631313131313,23.76,0.3431318373611737,0.35714285714285715,0.4868468746204005,fs406-org2,0.00010073939505585297,0.5445536600850733,0.12091178689143166,0.05035280982503777,34885.0,0.002068109694959896,0.023169633610221185,0.003798059411028869,406.0,88.88888888888889,82.22222222222221,0.49445376640600325,-0.9249117030232392,-0.5604239535403989
0.625,-0.1243908622371902,-0.09479314651843507,87.945,-37.635,0.1,1.0012470555632533,4235.0,0.0012470555632533298,0.22821723730814641,141.16666666666669,1.370903895456652,179.0,3.5378984651711924,2.0,0.05,8.0,0.5298671828071815,1800.0,80.0,0.0,2.0,1.3253691327224055,4.410555555555556,1.0404861111111112,0.5969444444444445,1.379028174693042,0.04007701925201218,0.012247791389278596,0.0003877343191699378,14983.0,1.2976072297969556,0.5475609999999733,0.0019578306857007096,0.00010935975744566741,8.0,0.05810684161199625,0.22592549203373946,71.13333333333333,0.0,0.10714285714285714,0.4166278878957595,fs406-org3,0.0,0.4166219124542432,0.032025147535689004,0.0,14983.0,2.076169659155624e-05,0.0014878550762885137,8.354816579917088e-05,406.0,13.333333333333334,51.11111111111111,0.450168828528268,0.26222259956091254,-1.1645369076309817
1.0,0.1441570099818741,-0.003625815808556722,0.0,0.0,0.05445222485547384,1.0009768486861386,4528.0,0.000976848686138565,0.12322702033878984,150.93333333333334,5.74845108034834,748.0,7.309187279151944,1.0,0.05,8.0,0.3167150108774474,1800.0,99.98771408597366,0.0,2.0,0.8257223132388377,5.823333333333333,2.2983333333333333,1.4713888888888889,1.8977851165939288,0.12657282779043474,0.1883851935950247,0.018245134471896546,33096.0,2.4608274099138523,0.04470799999998576,0.11700580262462339,0.008878855953025771,8.0,0.12317460317460319,0.2796296296296296,63.0,0.18864736449768693,0.25,0.361646980185526,fs417-org0,6.142957013165216e-05,0.8009769215602407,0.11272738969281236,0.032896645259993855,33096.0,0.0012368537912279404,0.04174612284584456,0.003157237893373348,417.0,53.333333333333336,17.77777777777778,0.40250073391702285,-0.7790483362824024,-0.33601650857126464
0.875,-0.05875789960070455,0.014816169745747345,67.07999799999999,-26.324999,0.1,0.9906117504542702,1957.0,0.00938824954572981,0.21977516607051614,65.23333333333333,4.189959427918968,450.0,7.98160449667859,2.0,0.05,8.0,0.4645326504481435,1800.0,99.99310820124052,0.0,2.0,1.0825501651796106,4.0311111111111115,1.0847222222222221,0.7619444444444444,1.174266220840661,0.21437072315657665,0.2306610357197005,0.025423363875869052,15620.0,3.6368743873658467,0.0181084999999932,0.034652048625141506,0.0033173129926234554,8.0,0.12962781586679728,0.19698824681684624,34.03333333333333,0.30433767368307774,0.25,0.2293674936479547,fs417-org1,3.445899379738111e-05,0.6621298809120253,0.11883939958524284,0.024414701198355336,15620.0,0.0007784797429092238,0.011339118304290933,0.00122918670869978,417.0,46.666666666666664,22.22222222222222,0.4096764202708258,-0.734399732165436,-0.032271688248668565
0.625,-0.038219322230490224,-0.08171428571428546,17.355000000000004,-37.44,0.08573176713503215,0.9982876712328768,3682.0,0.001712328767123239,0.28054917496197784,122.73333333333333,1.8018991392240875,321.0,5.7034220532319395,2.0,0.05,8.0,0.2815238095238095,1800.0,100.0,0.0,2.0,1.012710066111982,3.2844444444444445,1.4583333333333335,0.9811111111111112,1.4768688464133073,0.06288830396433188,0.08999846844112365,0.0022369847842683053,21000.0,2.4584324630527457,0.27674899999999525,0.00011463615429867016,1.4043499591230035e-05,8.0,0.06503018748013982,0.2374880838894185,104.89999999999999,0.0,0.07142857142857142,0.378799104922248,fs417-org2,0.0,0.20129275585666626,0.015343097802922558,0.0013140724609448508,21000.0,1.8216529471543774e-05,0.0010203355235415899,5.143021439695782e-05,417.0,20.0,60.0,0.45745244064973745,-0.23931614967957426,-1.0298450479485413
1.0,-0.14466331532280097,-0.06391775811107152,78.975,-36.66,0.036446961668522834,1.0020632737276478,10309.0,0.0020632737276478075,0.09031662457891981,343.6333333333333,3.1546081142985565,581.0,4.796100494713357,2.0,0.05,8.0,0.22199300204275632,1800.0,99.99609801779305,0.0,2.0,0.5744362606371484,6.097777777777778,3.4335416666666667,3.5872222222222225,1.9723508357418422,0.1504746545785272,0.22158843485282523,0.03328131327390228,49443.0,2.9780637971329766,0.04450000000002774,0.03801031032963415,0.004362348106155342,8.0,0.1162204724409449,0.440748031496063,21.166666666666668,0.27318630511160585,0.39285714285714285,0.43879815451187726,fs419-org0,1.9509911034805683e-05,0.6851724902150687,0.1260964601231477,0.011787920872213711,49443.0,0.0018477171851441147,0.013526819270418372,0.0026385121501303933,419.0,77.77777777777779,53.333333333333336,0.4516934347109008,-0.8729710896556269,-0.3580664815611841
1.0,0.08104539189497663,0.04775465078992853,7.799999,-28.47,0.1,0.9983885819521179,9269.0,0.0016114180478821183,0.19796094508576978,154.48333333333335,2.3182963867624085,553.0,3.2203042399395834,2.0,0.05,8.0,0.38259238165432674,3600.0,100.0,0.0,2.0,0.9112401777958793,3.172222222222222,1.0364236111111111,0.7036111111111112,0.9444308356607362,0.021341169176384497,0.0831135587405999,0.008337576911078018,29849.0,1.2290434652700304,0.44907850000004146,0.022102201032266202,0.00249118669112703,8.0,0.05829027184902269,0.2658110536957987,74.18333333333334,0.34690633697595896,0.32142857142857145,0.2946200952483694,fs419-org1,0.0,0.3109958259553563,0.08549348495903535,0.026183360889621927,29849.0,0.00041618741106441665,0.004811438083199417,0.000555605835119542,419.0,17.77777777777778,33.33333333333333,0.4209555576612773,-0.05907884396426277,-0.34635178018113816
0.875,-0.16279137711735253,-0.016955877940905802,79.754997,-35.295,0.06099419579803456,1.0056031863903327,5835.0,0.005603186390332748,0.17515316963014008,194.5,0.993062459873131,169.0,5.059468723221936,4.0,0.05,8.0,0.39702594675157504,1800.0,80.0,0.0,2.0,1.1570375930156216,6.511666666666667,2.050138888888889,0.7038888888888889,2.3720877653477213,0.05347788794962281,0.006410289660462395,0.00041728354351111996,29522.0,1.2945500586164056,0.7058090000000448,0.000662558154038146,7.329501293743743e-05,8.0,0.059880239520958084,0.3652694610778443,5.566666666666666,0.0,0.03571428571428571,0.5384888645594149,fs419-org2,0.0,0.10595212807207993,0.011317593317711929,0.0,29522.0,8.605720009795857e-05,0.0008613717449493539,8.273767596156314e-05,419.0,11.11111111111111,77.77777777777779,0.48332964198925854,0.41819884830978105,-1.487266140559764
1.0,0.24890793824576854,0.3088320856444672,86.19,35.295,0.1,1.0078680203045685,4090.0,0.007868020304568457,0.17831295843520786,136.33333333333331,2.3219045105893903,168.0,2.7014669926650368,2.0,0.05,8.0,0.4190424472802969,1800.0,100.0,0.0,2.0,1.065193144557779,2.5722222222222224,0.7672916666666667,0.4294444444444444,0.8173138232096457,0.17469681567606293,0.00013816971435666892,3.22410026748111e-05,11049.0,1.0596302420798793,1.5699844999999755,0.00010475013942490555,1.6298103830721607e-05,8.0,0.06363636363636364,0.23130841121495327,39.233333333333334,0.0,0.0,0.32398230010710305,fs426-org0,0.0,0.019126590517495035,0.0015757024659124618,0.0006690808087592564,11049.0,1.871128416334823e-05,0.00012413705355812188,1.3218393222706774e-05,426.0,4.444444444444445,66.66666666666666,0.4751286878582808,1.788705276168034,-0.8914150145813132
1.0,-0.25072917379801335,-0.15440611196289006,68.054997,-31.199999,0.059108403205149256,0.964247546876518,6033.0,0.035752453123481964,0.10963418396579148,201.1,5.919480989344459,771.0,5.4518481684070945,2.0,0.05,8.0,0.2997172478793591,1800.0,99.81746864307496,0.0,2.0,0.7357432492100251,5.476666666666667,2.284097222222222,1.7919444444444443,1.6805091117893705,0.11917088570388112,0.24759929499790936,0.035235900248503836,32891.0,1.5744764898490806,0.0411662500000034,0.09538985722191307,0.0399698671453626,8.0,0.09402560455192034,0.4208748221906117,70.3,0.4657857794991622,1.0,0.3466102378753743,fs426-org1,0.0009126567846252058,0.9409783747061786,0.46276845135173844,0.4590910824440638,32891.0,0.0024276705573288873,0.024709753018755467,0.0034443947589887633,426.0,95.55555555555556,88.88888888888889,0.5374306043296457,-0.9334139176810737,1.6643935351300414
1.0,-0.8145138776666708,-0.05310150375939893,103.74000000000001,-46.019997,0.08230227352968078,1.002918196366375,4779.0,0.0029181963663749144,0.2027332839488182,159.29999999999998,2.292704163705267,364.0,4.580037664783427,2.0,0.05,8.0,0.33776498538011696,1800.0,100.0,0.0,2.0,0.8095155243522824,4.107222222222222,1.52,1.3397222222222223,1.2304635970154691,0.37252438923501435,0.10120253619099735,0.01546008692084301,21888.0,2.115118887874767,0.1929565000000366,0.006487418590642555,0.0019149123028303061,8.0,0.0698087839856588,0.25160591574544366,111.56666666666666,0.39111141664001847,0.42857142857142855,0.3703835461031807,fs426-org2,0.0,0.30726957857019555,0.09811720415014812,0.06472075345766962,21888.0,0.0004197257950688237,0.005701961877591072,0.0014258105929113717,426.0,31.11111111111111,28.888888888888886,0.41986726603026986,-0.5271988933594075,-0.28518564690338966
0.875,0.33662297007532443,0.39654758489041436,101.204995,-42.315,0.03692317552318425,1.003332045586247,8502.0,0.00333204558624689,0.09493538190270615,283.40000000000003,2.5926576139289335,357.0,5.7391202070101155,2.0,0.05,8.0,0.32385129319178585,1800.0,99.9980482473261,0.0,2.0,0.8560147868315682,8.778888888888888,3.388472222222222,2.223611111111111,2.9005823269902455,0.20828905140677303,0.28551572760826827,0.009719289941426932,48794.0,2.0247141875821697,0.028883000000006653,0.028762750952448433,0.0033986766028914575,8.0,0.0933219178082192,0.3441780821917808,48.666666666666664,0.10042151467041904,0.25,0.5190195029653483,fs433-org0,9.758763369505817e-06,0.5699905716387133,0.07348429859010976,0.01654526550226193,48794.0,0.0006237215303080753,0.019078430290305422,0.0017481359978962308,433.0,57.77777777777777,48.888888888888886,0.44419987934762534,-0.7832974556346091,-1.1062329493005327
1.0,-0.30583926031920317,-0.0863038071043521,14.234999999999996,-34.515,0.03720273558894653,1.0032025620496396,9462.0,0.0032025620496396456,0.09886915970404243,315.40000000000003,4.256697846695167,976.0,5.116994292961319,2.0,0.05,8.0,0.23374021521366461,1800.0,99.99482079966853,0.0,2.0,0.6436588206647462,6.287222222222222,3.3622916666666667,3.8202777777777777,2.1641686888975706,0.0852502356560752,0.16342089420011294,0.018269767897743285,48417.0,3.119046769935702,0.051182500000024334,0.07310963060136301,0.008848679331487136,8.0,0.11351010101010102,0.4376578282828283,26.4,0.24844598177661734,0.35714285714285715,0.536088997846839,fs509-org3,2.5896001657344107e-05,0.6148129538333672,0.1097901131401882,0.010920484043761322,48417.0,0.0019137855279564337,0.0253501771173224,0.003881849148173739,509.0,75.55555555555556,55.55555555555556,0.45428777643668666,-0.854763780940912,-0.6063886721144321
0.75,-0.052163854392565316,0.07316218006155306,5.947500000000002,-24.57,0.1,0.9962546816479401,223.0,0.0037453183520599342,0.2224215246636772,7.433333333333334,2.5595377267194617,170.0,16.443946188340806,1.0,0.05,8.0,0.267793836923916,1800.0,80.0,0.0,2.0,0.7648973080823683,0.5455555555555556,0.2546527777777778,0.23472222222222222,0.19478322421791977,0.13304555727709905,0.26301045201234824,0.07905648771490702,3667.0,3.7066024982585843,0.022899000000052183,0.04288852367265268,0.015316509970665458,8.0,0.3060606060606061,0.5359848484848485,2.2,0.6388536739717948,0.75,0.04594224008182044,fs524-org3,0.0,0.7736887673167944,0.4279027273072643,0.5239848748624446,3667.0,0.0037261351208955607,0.01093885762987785,0.004522558433942582,524.0,93.33333333333333,100.0,0.6163350996759432,-0.9305636716829929,2.9091919488880538
0.625,0.17276327707916217,0.1040765595549206,22.619999,-50.114998,0.05738040137724361,0.9997422015983501,8364.0,0.0002577984016498558,0.1405216118376472,278.8,0.7266333909698635,25.0,3.7515542802486848,3.0,0.05,8.0,0.7021161323220091,1800.0,93.61660691371465,0.0,2.0,1.7843681304390266,12.239444444444445,2.179027777777778,0.4638888888888889,3.8881877220080403,0.04452815193936798,0.021251299937880302,0.000710822000552762,31378.0,1.041528477572215,1.4411539999999832,0.007014765343850299,0.0005533524539015877,8.0,0.04999999999999999,0.38257575757575757,2.2,0.0,0.07142857142857142,0.6996808729348964,fs535-org2,5.674080798910576e-06,0.12443601806932111,0.01828081400171452,0.0036973683056665562,31378.0,0.0006842414682672347,0.01069342641367032,0.0003648037632986017,535.0,6.666666666666667,95.55555555555556,0.5957011406852952,1.6860351892925798,-2.252918354887883
